コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
9090	丸和運輸機関	2014/04/08	3140	3400	3400	3100	3140	3400	和佐見 勝／1945年生	69	1973	2308	221	1108604000	3730660	920000	65.2	21.7	13.0	文書保管倉庫の新棟建設、有利子負債削減、運転資金	11714272400	43.47	43.47	0	0	0	2.08	0	0	"和佐見　勝	代表取締役社長	1388015	43.47
ＷＡＳＡＭＩ	特別利害関係者等	1310000	41.03
マツモトキヨシホールディングス	特別利害関係者等	50000	1.57
ダスキン	特別利害関係者等	50000	1.57
トーヨーカネツソリューションズ	特別利害関係者等	50000	1.57
社員持ち株会	特別利害関係者等	44186	1.38
立沢　勝美	従業員	36804	1.15
今井　勉	特別利害関係者等	34890	1.09
和佐見　清	従業員	29801	0.93
野見山　照久	特別利害関係者等	24700	0.77"
6616	トレックス・セミコンダクター	2014/04/08	5000	5000	5000	4480	4500	5000	藤阪　知之／1943年生	71	1995	323	206	984780000	2642100	807600	43.3	43.6	13.0	設計用ソフトウエアと開発関連設備の整備、情報システムの更新、製造設備投資、工具器具などの購入	13210500000	13.48	7.23	6.25	0	0	0	0	0	"フェニテックセミコンダクター	特別利害関係者等	440000	18.14
尾崎　正晴	特別利害関係者等	263800	10.88
藤阪　知之	代表取締役社長	175300	7.23
アルス	特別利害関係者等	113000	4.66
中国銀行	特別利害関係者等	110000	4.53
芝宮　孝司	取締役、人的および資本的関係会社の役員	91100	3.76
仲　剛志	特別利害関係者等	70500	2.91
難波　善三郎	特別利害関係者等	63500	2.62
木村　浩	取締役、人的および資本的関係会社の役員	60500	2.49
タツモ	特別利害関係者等	50000	2.06"
6093	エスクロー・エージェント・ジャパン	2014/03/28	2680	2700	9000	8090	2600	2700	本間　英明／1957年生	57	2007	99	44	243192000	767500	184000	43.5	43.5	13.0	サーバー増強、システム開発、新規BPO（業務外部委託）受託の人件費、社員の研修・育成、本社ビル移転	2056900000	67.76	64.89	2.87	0	0	0	2.5	0	"中央グループホールディングス	役員等が議決権の過半数を所有する会社	242000	30.2
本間　英明	代表取締役社長	228000	28.45
エスクロー・エージェント・ジャパン	自己株式	60000	7.49
本間　大貴	代表取締役社長の血族、従業員	50000	6.24
TSインベスター	特別利害関係者等	50000	6.24
ケーシー・プラン	特別利害関係者等	50000	6.24
久保内　隆	専務取締役	23000	2.87
りそなキャピタル２号	ベンチャーキャピタル（ファンド）	20000	2.5
千原　啓子	特別利害関係者等	10000	1.25
千原　一成	特別利害関係者等	10000	1.25
広島　利邦	特別利害関係者等	10000	1.25"
3686	ディー・エル・イー	2014/03/26	970	1200	2000	2412	1050	1200	椎木　隆太／1966年生	48	2001	52	63	249500000	5191000	1496100	53.5	33.5	13.0	IP（知的財産権）投資と関連費用、人材の採用と教育費用、海外展開の強化	5035270000	69.52999999999999	63.74999999999999	5.779999999999999	0	0	0	15.290000000000001	4.5	"椎木　隆太	代表取締役	2880000	54.0
ドリームインキュベータ	ベンチャーキャピタル（ファンド）	705800	13.23
Hasbro	資本提携先	240000	4.5
椎木　友里江	代表取締役の配偶者	220000	4.12
椎木　泰行	代表取締役の血族	200000	3.75
小野　亮	取締役	174000	3.26
島田　亨	特別利害関係者等	168000	3.15
川島　崇	取締役	134200	2.52
野村証券	金融商品取引業者	60000	1.12
電通	特別利害関係者等	60000	1.12
椎木　雅章	代表取締役の血族	50000	0.94
浜崎　美苗	代表取締役の血族	50000	0.94
静岡キャピタル５号	ベンチャーキャピタル（ファンド）	50000	0.94
東映アニメーション	特別利害関係者等	50000	0.94
読売広告社	特別利害関係者等	50000	0.94"
7779	CYBERDYNE	2014/03/26	2700	3700	7000	8510	2700	3700	山海　嘉之／1958年生	56	2004	94	25	3349075000	10853400	2421900	50.5	37.0	12.6	研究開発、ロボットスーツ「HAL」の保有増、販売促進用の固定資産の取得、海外展開における初期費用	29304180000	49.31	49.31	0	0	0	0	19.2	0	"山海　嘉之	代表取締役社長	8579800	49.31
大和ハウス工業	特別利害関係者等	4463200	25.65
ジャフコ・スーパーＶ３共有	ベンチャーキャピタル（ファンド）	1524600	8.76
東京センチュリーリース	特別利害関係者等	555400	3.19
ふくしま成長産業育成	ベンチャーキャピタル（ファンド）	500000	2.87
ＤＢＪ新規事業	ベンチャーキャピタル（ファンド）	400000	2.3
ニッセイ・キャピタル４号	ベンチャーキャピタル（ファンド）	255400	1.47
いばらきベンチャー企業育成	ベンチャーキャピタル（ファンド）	237600	1.37
ジャフコ・産学バイオインキュベーション	ベンチャーキャピタル（ファンド）	222200	1.28
ＳＢＩビービー・メディア	ベンチャーキャピタル（ファンド）	200000	1.15"
3685	みんなのウェディング	2014/03/25	2580	2800	4200	3560	2580	2800	飯尾　慶介／1975年生	39	2010	94	21	123740000	7336000	1701600	50.0	37.0	13.0	広告宣伝費や販売促進費、口コミ分析機能などを提供するため支払手数料、採用教育費、残金は本社移転費や新規事業など	18926880000	21.79	14.77	7.02	0	0	2.6100000000000003	42.470000000000006	0	"Globis Fund III	ベンチャーキャピタル（ファンド）	1599000	22.82
ディー・エヌ・エー	特別利害関係者等	1149000	16.4
飯尾　慶介	代表取締役社長	1035000	14.77
穐田　誉輝	特別利害関係者等	999000	14.26
ＹＪ１号	ベンチャーキャピタル（ファンド）	666000	9.5
Globis Fund III(B)	ベンチャーキャピタル（ファンド）	447000	6.38
コアピープル	ベンチャーキャピタル（ファンド）	264000	3.77
中村　義之	取締役	168000	2.4
佐々木　聡晃	取締役	165000	2.35
新井　普之	取締役	159000	2.27
小暮　政直	従業員	150000	2.14
新井　誠史	従業員	33000	0.47"
3190	ホットマン	2014/03/20	470	520	700	767	470	520	伊藤　信幸／1950年生	64	1975	909	37	1410000000	7002500	2093000	87.0	0.0	13.0	TSUTAYA2店舗の譲受、イエローハット3店舗出店のための商品仕入れと設備投資、	3291175000	21.77	21.77	0	0	0	0	0	0	"伊藤　信幸	代表取締役社長	1128030	21.77
イエローハット	その他の関係会社	1099660	21.22
従業員持ち株会	特別利害関係者等	1075112	20.75
中原商事	特別利害関係者等	350000	6.75
日本政策投資銀行	特別利害関係者等	250000	4.82
ヨコハマタイヤジャパン	特別利害関係者等	250000	4.82
七十七銀行	特別利害関係者等	150000	2.89
日専連ライフサービス	特別利害関係者等	125000	2.41
ブリヂストンタイヤジャパン	特別利害関係者等	125000	2.41
津田屋	特別利害関係者等	55860	1.08"
6740	ジャパンディスプレイ	2014/03/19	1100	900	850	769	900	1100	大塚　周一／1951年生	63	2002	14801	168	35274000	601387900	371900000	37.6	57.5	4.8	中小型ディスプレー事業の設備投資	661526690000	0.35	0.17	0.18	0	0	0	84.23	0	"産業革新機構	ベンチャーキャピタル（ファンド）	400000000	84.23
ソニー	特別利害関係者等	20000000	4.21
東芝	特別利害関係者等	20000000	4.21
日立製作所	特別利害関係者等	20000000	4.21
大塚　周一	代表取締役社長兼CEO執行役員	806000	0.17
野村信託銀行（信託口）	特別利害関係者等	677600	0.14
持ち株会	特別利害関係者等	657300	0.14
有賀　修二	取締役兼CBO執行役員、子会社の役員	504000	0.11
西　康宏	CFO執行役員、子会社の役員	306000	0.06
保田　隆雄	CAO執行役員、子会社の役員	302000	0.06
近藤　裕則	CQO執行役員	302000	0.06
境田　秀也	CSO執行役員、子会社の役員	302000	0.06
田窪　米治	CTO執行役員	302000	0.06
佐藤　幸宏	CBO執行役員、子会社の役員	302000	0.06
熊倉　和明	CPO執行役員	302000	0.06
福井　功	CMO執行役員、子会社の役員	302000	0.06"
6810	日立マクセル	2014/03/18	2070	2070	2070	1971	1990	2070	千歳  喜弘／1948年生	66	1960	4498	3	12202723000	53341500	37000000	0.0	95.2	4.8	-	110416905000	98.28	0	0	0	98.28	0	0	0	"日立製作所	親会社	52426500	98.28
日立マクセル	自己株式	500000	0.94
日立化成	兄弟会社	415000	0.78"
4246	ダイキョーニシカワ	2014/03/13	1450	1600	2200	1799	1450	1600	岡  徹／1950年生	64	1961	4034	67	1943423000	18094100	4203800	78.5	8.5	13.0	国内既存工場への設備投資、海外設備投資を目的とした借入金の返済、研究開発	26236445000	0	0	0	0	0	0	30.57	0	"ＨＣＰ－１号	ベンチャーキャピタル（ファンド）	4522690	30.57
西川ゴム工業	その他の関係会社	2269200	15.34
イノアックコーポレーション	特別利害関係者等	981150	6.63
三菱商事プラスチック	特別利害関係者等	981150	6.63
住友商事	特別利害関係者等	893420	6.04
三井物産	特別利害関係者等	805680	5.45
広島銀行	特別利害関係者等	739700	5.0
マツダ	特別利害関係者等	739700	5.0
ニシカワオブアメリカ	特別利害関係者等	689620	4.66
社員持ち株会	特別利害関係者等	579070	3.91"
6092	エンバイオ・ホールディングス	2014/03/12	550	580	1200	1311	550	580	西村　実／1958年生	56	1999	33	47	90000000	3835000	1297700	80.9	6.0	13.0	人材採用費、受注拡大に伴う増加運転資金、販売用不動産の取得、土壌汚染浄化用資材・薬剤の購入	2109250000	36.28	18.64	17.64	0	0	3.49	38.26	0	"西村　実	代表取締役社長	614000	18.64
オリックス11号	ベンチャーキャピタル（ファンド）	545000	16.55
中村　賀一	取締役	486000	14.76
ジャフコ・スーパーV３共有	ベンチャーキャピタル（ファンド）	415000	12.6
オリックス10号	ベンチャーキャピタル（ファンド）	200000	6.07
平田　幸一郎	監査役	200000	6.07
山内　仁	同社および子会社の従業員	115000	3.49
オリックス６号	ベンチャーキャピタル（ファンド）	100000	3.04
中間　哲志	子会社の取締役	95000	2.88
大沢　都世子	特別利害関係者等	55000	1.67"
9414	日本ＢＳ放送	2014/03/12	1680	1820	2000	1940	1680	1820	目時　剛／1957年生	57	1999	67	43	2749782000	8578516	2679500	51.5	35.5	13.0	放送関連機材・設備、本社機能への設備投資、借入金返済	14411906880	90.58	0	0	0	90.58	0	0	0	"ビックカメラ	親会社	6520068	90.58
毎日映画社	特別利害関係者等	55670	0.77
毎日新聞社	特別利害関係者等	49160	0.68
ＮＴＴドコモ	特別利害関係者等	40000	0.56
リコー	特別利害関係者等	40000	0.56
富士フイルム	特別利害関係者等	40000	0.56
電通	特別利害関係者等	34000	0.47
シャープ	特別利害関係者等	32000	0.44
東映	特別利害関係者等	24000	0.33
富士通ゼネラル	特別利害関係者等	24000	0.33"
3683	サイバーリンクス	2014/03/06	2200	2400	3800	6550	2200	2400	村上  恒夫／1947年生	67	1964	367	209	368906000	1460905	287500	87.0	0.0	13.0	サーバー増強やソフトウエアなどへの設備投資	3213991000	42.0	42.0	0	0	0	0	1.83	0	"サイバーコア	役員等が議決権の過半数を所有する会社	400000	30.54
村上 恒夫	代表取締役社長	150100	11.46
従業員持ち株会	特別利害関係者等	107140	8.18
井谷 直人	-	40800	3.11
西日本電信電話	特別利害関係者等	36100	2.76
紀陽銀行	特別利害関係者等	31652	2.42
和歌山県	特別利害関係者等	28039	2.14
パナソニックシステムネットワークス	特別利害関係者等	24324	1.86
小坂 節子	特別利害関係者等	24200	1.85
ジャフコ	ベンチャーキャピタル（ファンド）	24000	1.83
富士通	特別利害関係者等	23340	1.78"
4589	アキュセラ・インク	2014/02/13	1650	1800	2000	2300	1650	1800	窪田　良／1966年生	48	2002	86	57	3264053812	35621959	10580000	87.0	0.0	13.0	研究開発、セールス＆マーケティング部門の設立、設備費・器具・備品購入費などの運転資金	58776232350	44.0	44.0	0	0	0	0	28.2	7.1	"窪田良	取締役会長、社長兼最高経営責任者	11620654	44.0
大塚製薬	資本・業務提携先	1888011	7.1
SBIバイオ・ライフサイエンス	ベンチャーキャピタル（ファンド）	1871250	7.1
バイオビジョン・ライフサイエンス・ファンド１号	ベンチャーキャピタル（ファンド）	1777778	6.7
大塚製薬工場	提携先の兄弟会社	1515152	5.7
SBIビービー・メディア	ベンチャーキャピタル（ファンド）	1257252	4.8
ソフトバンク・インターネットファンド	ベンチャーキャピタル（ファンド）	1111111	4.2
SBIブロードバンドファンド１号	ベンチャーキャピタル（ファンド）	779502	3.0
SBIインキュベーション	ベンチャーキャピタル（ファンド）	374817	1.4
Japan New Technology２号	ベンチャーキャピタル（ファンド）	272727	1.0"
